 format: day,hour,forecast,value  location:75_136 Start : 20160101 
 1,0200,+4,50.000000 
 1,0200,+7,75.000000 
 1,0200,+10,85.000000 
 1,0200,+13,90.000000 
 1,0200,+16,90.000000 
 1,0200,+19,90.000000 
 1,0200,+22,85.000000 
 1,0200,+25,70.000000 
 1,0200,+28,60.000000 
 1,0200,+31,75.000000 
 1,0200,+34,85.000000 
 1,0200,+37,90.000000 
 1,0200,+40,90.000000 
 1,0200,+43,90.000000 
 1,0200,+46,85.000000 
 1,0200,+49,60.000000 
 1,0200,+52,45.000000 
 1,0200,+55,65.000000 
 1,0200,+58,85.000000 
 1,0200,+61,90.000000 
 1,0500,+4,75.000000 
 1,0500,+7,85.000000 
 1,0500,+10,90.000000 
 1,0500,+13,90.000000 
 1,0500,+16,90.000000 
 1,0500,+19,85.000000 
 1,0500,+22,70.000000 
 1,0500,+25,60.000000 
 1,0500,+28,75.000000 
 1,0500,+31,85.000000 
 1,0500,+34,90.000000 
 1,0500,+37,90.000000 
 1,0500,+40,90.000000 
 1,0500,+43,85.000000 
 1,0500,+46,60.000000 
 1,0500,+49,45.000000 
 1,0500,+52,65.000000 
 1,0500,+55,85.000000 
 1,0500,+58,90.000000 
 1,0800,+4,80.000000 
 1,0800,+7,80.000000 
 1,0800,+10,90.000000 
 1,0800,+13,90.000000 
 1,0800,+16,90.000000 
 1,0800,+19,70.000000 
 1,0800,+22,65.000000 
 1,0800,+25,65.000000 
 1,0800,+28,80.000000 
 1,0800,+31,85.000000 
 1,0800,+34,90.000000 
 1,0800,+37,90.000000 
 1,0800,+40,85.000000 
 1,0800,+43,65.000000 
 1,0800,+46,50.000000 
 1,0800,+49,60.000000 
 1,0800,+52,80.000000 
 1,0800,+55,85.000000 
 1,1100,+4,80.000000 
 1,1100,+7,90.000000 
 1,1100,+10,90.000000 
 1,1100,+13,90.000000 
 1,1100,+16,70.000000 
 1,1100,+19,65.000000 
 1,1100,+22,65.000000 
 1,1100,+25,80.000000 
 1,1100,+28,85.000000 
 1,1100,+31,90.000000 
 1,1100,+34,90.000000 
 1,1100,+37,85.000000 
 1,1100,+40,65.000000 
 1,1100,+43,50.000000 
 1,1100,+46,60.000000 
 1,1100,+49,80.000000 
 1,1100,+52,85.000000 
 1,1400,+4,90.000000 
 1,1400,+7,90.000000 
 1,1400,+10,90.000000 
 1,1400,+13,75.000000 
 1,1400,+16,60.000000 
 1,1400,+19,75.000000 
 1,1400,+22,85.000000 
 1,1400,+25,90.000000 
 1,1400,+28,90.000000 
 1,1400,+31,90.000000 
 1,1400,+34,90.000000 
 1,1400,+37,70.000000 
 1,1400,+40,55.000000 
 1,1400,+43,75.000000 
 1,1400,+46,85.000000 
 1,1400,+49,90.000000 
 1,1700,+4,90.000000 
 1,1700,+7,90.000000 
 1,1700,+10,75.000000 
 1,1700,+13,60.000000 
 1,1700,+16,75.000000 
 1,1700,+19,85.000000 
 1,1700,+22,90.000000 
 1,1700,+25,90.000000 
 1,1700,+28,90.000000 
 1,1700,+31,90.000000 
 1,1700,+34,70.000000 
 1,1700,+37,55.000000 
 1,1700,+40,75.000000 
 1,1700,+43,85.000000 
 1,1700,+46,90.000000 
 1,2000,+4,90.000000 
 1,2000,+7,75.000000 
 1,2000,+10,60.000000 
 1,2000,+13,75.000000 
 1,2000,+16,85.000000 
 1,2000,+19,90.000000 
 1,2000,+22,90.000000 
 1,2000,+25,90.000000 
 1,2000,+28,90.000000 
 1,2000,+31,70.000000 
 1,2000,+34,55.000000 
 1,2000,+37,75.000000 
 1,2000,+40,85.000000 
 1,2000,+43,90.000000 
 1,2000,+46,90.000000 
 1,2000,+49,90.000000 
 1,2000,+52,85.000000 
 1,2000,+55,65.000000 
 1,2000,+58,50.000000 
 1,2000,+61,60.000000 
 1,2000,+64,75.000000 
 1,2000,+67,80.000000 
 1,2300,+4,75.000000 
 1,2300,+7,60.000000 
 1,2300,+10,75.000000 
 1,2300,+13,85.000000 
 1,2300,+16,90.000000 
 1,2300,+19,90.000000 
 1,2300,+22,90.000000 
 1,2300,+25,90.000000 
 1,2300,+28,70.000000 
 1,2300,+31,55.000000 
 1,2300,+34,75.000000 
 1,2300,+37,85.000000 
 1,2300,+40,90.000000 
 1,2300,+43,90.000000 
 1,2300,+46,90.000000 
 1,2300,+49,85.000000 
 1,2300,+52,65.000000 
 1,2300,+55,50.000000 
 1,2300,+58,60.000000 
 1,2300,+61,75.000000 
 1,2300,+64,80.000000 
 2,0200,+4,60.000000 
 2,0200,+7,75.000000 
 2,0200,+10,85.000000 
 2,0200,+13,90.000000 
 2,0200,+16,90.000000 
 2,0200,+19,90.000000 
 2,0200,+22,90.000000 
 2,0200,+25,70.000000 
 2,0200,+28,55.000000 
 2,0200,+31,75.000000 
 2,0200,+34,85.000000 
 2,0200,+37,90.000000 
 2,0200,+40,90.000000 
 2,0200,+43,90.000000 
 2,0200,+46,85.000000 
 2,0200,+49,65.000000 
 2,0200,+52,50.000000 
 2,0200,+55,60.000000 
 2,0200,+58,75.000000 
 2,0200,+61,80.000000 
 2,0500,+4,75.000000 
 2,0500,+7,85.000000 
 2,0500,+10,90.000000 
 2,0500,+13,90.000000 
 2,0500,+16,90.000000 
 2,0500,+19,90.000000 
 2,0500,+22,70.000000 
 2,0500,+25,55.000000 
 2,0500,+28,75.000000 
 2,0500,+31,85.000000 
 2,0500,+34,90.000000 
 2,0500,+37,90.000000 
 2,0500,+40,90.000000 
 2,0500,+43,85.000000 
 2,0500,+46,65.000000 
 2,0500,+49,50.000000 
 2,0500,+52,60.000000 
 2,0500,+55,75.000000 
 2,0500,+58,80.000000 
 2,0800,+4,85.000000 
 2,0800,+7,90.000000 
 2,0800,+10,90.000000 
 2,0800,+13,90.000000 
 2,0800,+16,90.000000 
 2,0800,+19,70.000000 
 2,0800,+22,55.000000 
 2,0800,+25,75.000000 
 2,0800,+28,85.000000 
 2,0800,+31,90.000000 
 2,0800,+34,90.000000 
 2,0800,+37,90.000000 
 2,0800,+40,85.000000 
 2,0800,+43,65.000000 
 2,0800,+46,50.000000 
 2,0800,+49,60.000000 
 2,0800,+52,75.000000 
 2,0800,+55,80.000000 
 2,1100,+4,90.000000 
 2,1100,+7,90.000000 
 2,1100,+10,90.000000 
 2,1100,+13,90.000000 
 2,1100,+16,70.000000 
 2,1100,+19,55.000000 
 2,1100,+22,75.000000 
 2,1100,+25,85.000000 
 2,1100,+28,90.000000 
 2,1100,+31,90.000000 
 2,1100,+34,90.000000 
 2,1100,+37,85.000000 
