 format: day,hour,forecast,value  location:71_132 Start : 20120101 
 2,1100,+13,70.000000 
 2,1100,+16,50.000000 
 2,1100,+19,50.000000 
 2,1100,+22,60.000000 
 2,1100,+25,50.000000 
 2,1100,+28,60.000000 
 2,1100,+31,60.000000 
 2,1100,+34,75.000000 
 2,1100,+37,75.000000 
 2,1100,+40,45.000000 
 2,1100,+43,30.000000 
 2,1100,+46,40.000000 
 2,1100,+49,55.000000 
 2,1100,+52,70.000000 
 2,1400,+4,85.000000 
 2,1400,+7,85.000000 
 2,1400,+10,70.000000 
 2,1400,+13,50.000000 
 2,1400,+16,50.000000 
 2,1400,+19,60.000000 
 2,1400,+22,50.000000 
 2,1400,+25,60.000000 
 2,1400,+28,60.000000 
 2,1400,+31,75.000000 
 2,1400,+34,75.000000 
 2,1400,+37,45.000000 
 2,1400,+40,30.000000 
 2,1400,+43,40.000000 
 2,1400,+46,55.000000 
 2,1400,+49,70.000000 
 2,1700,+4,85.000000 
 2,1700,+7,70.000000 
 2,1700,+10,50.000000 
 2,1700,+13,50.000000 
 2,1700,+16,60.000000 
 2,1700,+19,50.000000 
 2,1700,+22,60.000000 
 2,1700,+25,60.000000 
 2,1700,+28,75.000000 
 2,1700,+31,75.000000 
 2,1700,+34,45.000000 
 2,1700,+37,30.000000 
 2,1700,+40,40.000000 
 2,1700,+43,55.000000 
 2,1700,+46,70.000000 
 2,2000,+4,75.000000 
 2,2000,+7,50.000000 
 2,2000,+10,45.000000 
 2,2000,+13,60.000000 
 2,2000,+16,70.000000 
 2,2000,+19,75.000000 
 2,2000,+22,80.000000 
 2,2000,+25,85.000000 
 2,2000,+28,80.000000 
 2,2000,+31,40.000000 
 2,2000,+34,30.000000 
 2,2000,+37,35.000000 
 2,2000,+40,50.000000 
 2,2000,+43,65.000000 
 2,2000,+46,70.000000 
 2,2000,+49,80.000000 
 2,2000,+52,75.000000 
 2,2000,+55,40.000000 
 2,2300,+4,50.000000 
 2,2300,+7,45.000000 
 2,2300,+10,60.000000 
 2,2300,+13,70.000000 
 2,2300,+16,75.000000 
 2,2300,+19,80.000000 
 2,2300,+22,85.000000 
 2,2300,+25,80.000000 
 2,2300,+28,40.000000 
 2,2300,+31,30.000000 
 2,2300,+34,35.000000 
 2,2300,+37,50.000000 
 2,2300,+40,65.000000 
 2,2300,+43,70.000000 
 2,2300,+46,80.000000 
 2,2300,+49,75.000000 
 2,2300,+52,40.000000 
 3,0200,+4,50.000000 
 3,0200,+7,60.000000 
 3,0200,+10,70.000000 
 3,0200,+13,75.000000 
 3,0200,+16,80.000000 
 3,0200,+19,85.000000 
 3,0200,+22,80.000000 
 3,0200,+25,40.000000 
 3,0200,+28,30.000000 
 3,0200,+31,35.000000 
