 format: day,hour,forecast,value  location:73_135 Start : 20120101 
 2,0800,+37,-10.800000 
 2,0800,+40,-9.800000 
 2,0800,+43,-4.800000 
 2,0800,+46,-1.800000 
 2,0800,+49,-3.400000 
 2,0800,+52,-6.400000 
 2,0800,+55,-8.500000 
 2,1100,+4,-9.300000 
 2,1100,+7,-10.500000 
 2,1100,+10,-11.600000 
 2,1100,+13,-9.600000 
 2,1100,+16,-4.300000 
 2,1100,+19,-0.100000 
 2,1100,+22,-2.100000 
 2,1100,+25,-4.400000 
 2,1100,+28,-6.500000 
 2,1100,+31,-9.100000 
 2,1100,+34,-10.800000 
 2,1100,+37,-9.800000 
 2,1100,+40,-4.800000 
 2,1100,+43,-1.800000 
 2,1100,+46,-3.400000 
 2,1100,+49,-6.400000 
 2,1100,+52,-8.500000 
 2,1400,+4,-11.500000 
 2,1400,+7,-11.600000 
 2,1400,+10,-10.500000 
 2,1400,+13,-4.300000 
 2,1400,+16,-0.100000 
 2,1400,+19,-2.100000 
 2,1400,+22,-4.400000 
 2,1400,+25,-7.500000 
 2,1400,+28,-10.300000 
 2,1400,+31,-12.200000 
 2,1400,+34,-11.300000 
 2,1400,+37,-4.800000 
 2,1400,+40,-1.800000 
 2,1400,+43,-4.100000 
 2,1400,+46,-7.100000 
 2,1400,+49,-9.300000 
 2,1700,+4,-11.600000 
 2,1700,+7,-10.500000 
 2,1700,+10,-4.300000 
 2,1700,+13,-0.100000 
 2,1700,+16,-2.100000 
 2,1700,+19,-4.400000 
 2,1700,+22,-7.500000 
 2,1700,+25,-10.300000 
 2,1700,+28,-12.200000 
 2,1700,+31,-11.300000 
 2,1700,+34,-4.800000 
 2,1700,+37,-1.800000 
 2,1700,+40,-4.100000 
 2,1700,+43,-7.100000 
 2,1700,+46,-9.300000 
 2,2000,+4,-11.200000 
 2,2000,+7,-3.800000 
 2,2000,+10,0.000000 
 2,2000,+13,-2.000000 
 2,2000,+16,-4.400000 
 2,2000,+19,-7.500000 
 2,2000,+22,-9.800000 
 2,2000,+25,-11.600000 
 2,2000,+28,-11.300000 
 2,2000,+31,-4.100000 
 2,2000,+34,-1.700000 
 2,2000,+37,-4.900000 
 2,2000,+40,-8.000000 
 2,2000,+43,-10.300000 
 2,2000,+46,-12.600000 
 2,2000,+49,-13.900000 
 2,2000,+52,-11.800000 
 2,2000,+55,-4.300000 
 2,2300,+4,-3.800000 
 2,2300,+7,0.000000 
 2,2300,+10,-2.000000 
 2,2300,+13,-4.400000 
 2,2300,+16,-7.500000 
 2,2300,+19,-9.800000 
 2,2300,+22,-11.600000 
 2,2300,+25,-11.300000 
 2,2300,+28,-4.100000 
 2,2300,+31,-1.700000 
